time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,upstream_reservoir_inflow,gate_1_opening,gate_1_outflow,canal_water_level,canal_inflow,canal_outflow,downstream_reservoir_water_level,downstream_reservoir_outflow,downstream_reservoir_volume,downstream_reservoir_inflow
1870.0,15.107350499291872,25.186631962280753,151073.50499291872,50.0,0.5,25.22526080592592,7.011373806484493,25.22526080592592,13.228167591611262,6.290119074737867,0,62901.19074737867,13.228167591611262
1880.0,15.132143907875111,25.20659141676088,151321.4390787511,50.0,0.5,25.245158695423875,7.023379465749723,25.245158695423875,13.239499430194194,6.303358574168061,0,63033.58574168061,13.239499430194194
1890.0,15.156917417167563,25.226490707547896,151569.17417167564,50.0,0.5,25.26499670348825,7.035393632794516,25.26499670348825,13.250829658694698,6.316609403826755,0,63166.094038267554,13.250829658694698
1900.0,15.181671087006576,25.24633016098769,151816.71087006576,50.0,0.5,25.284775154360428,7.04741624972256,25.284775154360428,13.26215822631682,6.329871562053073,0,63298.715620530726,13.26215822631682
1910.0,15.206404976905691,25.26611010088513,152064.0497690569,50.0,0.5,25.304494369762306,7.059447259009532,25.304494369762306,13.273485082790579,6.343145047135863,0,63431.45047135863,13.273485082790579
1920.0,15.23111914605716,25.285830848530384,152311.1914605716,50.0,0.5,25.32415466892228,7.071486603500087,25.32415466892228,13.284810178366806,6.35642985731423,0,63564.298573142296,13.284810178366806
1930.0,15.255813653334434,25.305492722724825,152558.13653334434,50.0,0.5,25.343756368600918,7.083534226404876,25.343756368600918,13.296133463812033,6.369725990778042,0,63697.25990778042,13.296133463812033
1940.0,15.280488557294628,25.325096039806674,152804.88557294628,50.0,0.5,25.36329978311631,7.09559007129759,25.36329978311631,13.30745489040342,6.383033445668445,0,63830.33445668445,13.30745489040342
1950.0,15.30514391618095,25.344641113676232,153051.4391618095,50.0,0.5,25.38278522436902,7.107654082112035,25.38278522436902,13.318774409923751,6.396352220078369,0,63963.52220078369,13.318774409923751
1960.0,15.32977978792513,25.36412825582083,153297.7978792513,50.0,0.5,25.40221300186682,7.119726203139245,25.40221300186682,13.33009197465647,6.409682312053025,0,64096.82312053026,13.33009197465647
1970.0,15.35439623014979,25.38355777533946,153543.9623014979,50.0,0.5,25.421583422749016,7.131806379024614,25.421583422749016,13.341407537380796,6.423023719590407,0,64230.23719590407,13.341407537380796
1980.0,15.378993300170823,25.40292997896707,153789.93300170824,50.0,0.5,25.440896791810516,7.143894554765057,25.440896791810516,13.352721051366848,6.436376440641774,0,64363.76440641774,13.352721051366848
1990.0,15.403571054999725,25.422245171098567,154035.71054999725,50.0,0.5,25.460153411525564,7.155990675706212,25.460153411525564,13.36403247037085,6.449740473112144,0,64497.404731121445,13.36403247037085
2000.0,15.428129551345913,25.441503653812504,154281.29551345913,50.0,0.5,25.479353582071187,7.168094687539653,25.479353582071187,13.375341748630397,6.463115814860775,0,64631.15814860775,13.375341748630397
2010.0,15.45266884561902,25.460705726894442,154526.6884561902,50.0,0.5,25.49849760135033,7.180206536300143,25.49849760135033,13.386648840859737,6.476502463701634,0,64765.024637016344,13.386648840859737
2020.0,15.477188993931161,25.479851687860066,154771.8899393116,50.0,0.5,25.51758576501473,7.1923261683629125,25.51758576501473,13.397953702245115,6.48990041740388,0,64899.0041740388,13.397953702245115
2030.0,15.501690052099182,25.498941831977973,155016.90052099183,50.0,0.5,25.536618366487417,7.20445353044096,25.536618366487417,13.409256288440192,6.50330967369232,0,65033.0967369232,13.409256288440192
2040.0,15.52617207564689,25.517976452292164,155261.72075646892,50.0,0.5,25.555595696985066,7.216588569582383,25.555595696985066,13.420556555561472,6.516730230247882,0,65167.30230247882,13.420556555561472
2050.0,15.550635119807248,25.53695583964429,155506.3511980725,50.0,0.5,25.57451804553993,7.228731233167739,25.57451804553993,13.431854460183805,6.530162084708066,0,65301.62084708066,13.431854460183805
2060.0,15.575079239524552,25.55588028269558,155750.79239524552,50.0,0.5,25.593385699021585,7.240881468907425,25.593385699021585,13.443149959335924,6.543605234667401,0,65436.05234667402,13.443149959335924
2070.0,15.599504489456603,25.574750067948507,155995.04489456603,50.0,0.5,25.612198942158393,7.253039224839087,25.612198942158393,13.454443010496036,6.557059677677898,0,65570.59677677898,13.454443010496036
2080.0,15.623910923976835,25.593565479768206,156239.10923976835,50.0,0.5,25.630958057558647,7.265204449325059,25.630958057558647,13.465733571587446,6.570525411249486,0,65705.25411249486,13.465733571587446
2090.0,15.648298597176431,25.61232680040358,156482.9859717643,50.0,0.5,25.649663325731506,7.277377091049816,25.649663325731506,13.477021600974249,6.58400243285046,0,65840.0243285046,13.477021600974249
2100.0,15.672667562866422,25.631034310008186,156726.67562866423,50.0,0.5,25.668315025107653,7.2895570990174665,25.668315025107653,13.48830705745704,6.597490739907917,0,65974.90739907917,13.48830705745704
2110.0,15.697017874579764,25.649688286660837,156970.17874579763,50.0,0.5,25.6869134320597,7.301744422549257,25.6869134320597,13.499589900268699,6.610990329808185,0,66109.90329808186,13.499589900268699
2120.0,15.721349585573378,25.668289006385958,157213.49585573378,50.0,0.5,25.705458820922317,7.313939011281109,25.705458820922317,13.510870089070186,6.6245011998972565,0,66245.01199897256,13.510870089070186
2130.0,15.745662748830203,25.68683674317368,157456.62748830204,50.0,0.5,25.723951464012153,7.326140815161175,25.723951464012153,13.52214758394641,6.638023347481203,0,66380.23347481203,13.52214758394641
2140.0,15.769957417061203,25.705331768999702,157699.57417061203,50.0,0.5,25.742391631647482,7.33834978444742,25.742391631647482,13.533422345402117,6.651556769826605,0,66515.56769826605,13.533422345402117
2150.0,15.794233642707358,25.723774353844924,157942.33642707358,50.0,0.5,25.760779592167623,7.35056586970523,25.760779592167623,13.544694334357846,6.665101464160962,0,66651.01464160962,13.544694334357846
2160.0,15.818491477941643,25.742164765714772,158184.91477941643,50.0,0.5,25.779115611952122,7.362789021805036,25.779115611952122,13.55596351214589,6.678657427673109,0,66786.57427673109,13.55596351214589
2170.0,15.842730974670985,25.760503270658376,158427.30974670986,50.0,0.5,25.79739995543969,7.37501919191997,25.79739995543969,13.567229840506347,6.692224657513615,0,66922.24657513615,13.567229840506347
2180.0,15.866952184538196,25.778790132787453,158669.52184538197,50.0,0.5,25.815632885146908,7.387256331523534,25.815632885146908,13.578493281583167,6.705803150795198,0,67058.03150795198,13.578493281583167
2190.0,15.891155158923901,25.797025614294967,158911.551589239,50.0,0.5,25.83381466168674,7.3995003923873,25.83381466168674,13.589753797920267,6.719392904593118,0,67193.92904593117,13.589753797920267
2200.0,15.915339948948425,25.815209975473618,159153.39948948426,50.0,0.5,25.85194554378678,7.41175132657863,25.85194554378678,13.601011352457672,6.732993915945576,0,67329.93915945575,13.601011352457672
2210.0,15.939506605473692,25.833343474733997,159395.06605473693,50.0,0.5,25.870025788307295,7.424009086458409,25.870025788307295,13.61226590852771,6.746606181854103,0,67466.06181854103,13.61226590852771
2220.0,15.963655179105071,25.851426368622672,159636.5517910507,50.0,0.5,25.888055650259062,7.436273624678817,25.888055650259062,13.623517429851228,6.760229699283954,0,67602.29699283955,13.623517429851228
2230.0,15.987785720193232,25.869458911839892,159877.85720193232,50.0,0.5,25.906035382820956,7.448544894181104,25.906035382820956,13.634765880533866,6.77386446516449,0,67738.64465164489,13.634765880533866
2240.0,16.011898278835975,25.887441357257224,160118.98278835975,50.0,0.5,25.92396523735739,7.460822848193399,25.92396523735739,13.646011225062349,6.787510476389552,0,67875.10476389552,13.646011225062349
2250.0,16.03599290488004,25.905373955934884,160359.9290488004,50.0,0.5,25.941845463435474,7.473107440228534,25.941845463435474,13.657253428300837,6.801167729817854,0,68011.67729817853,13.657253428300837
2260.0,16.0600696479229,25.923256957138896,160600.69647922902,50.0,0.5,25.959676308842024,7.485398624081889,25.959676308842024,13.668492455487304,6.814836222273341,0,68148.36222273341,13.668492455487304
2270.0,16.084128557314543,25.94109060835806,160841.28557314543,50.0,0.5,25.977458019600355,7.49769635382926,25.977458019600355,13.679728272229942,6.828515950545571,0,68285.15950545571,13.679728272229942
2280.0,16.10816968215922,25.95887515532068,161081.69682159222,50.0,0.5,25.995190839986837,7.510000583824743,25.995190839986837,13.690960844503628,6.842206911390075,0,68422.06911390075,13.690960844503628
2290.0,16.13219307131721,25.976610842011127,161321.9307131721,50.0,0.5,26.012875012547322,7.522311268698644,26.012875012547322,13.702190138646397,6.855909101528722,0,68559.09101528722,13.702190138646397
2300.0,16.156198773406523,25.994297910686203,161561.98773406525,50.0,0.5,26.03051077811333,7.534628363355401,26.03051077811333,13.713416121355982,6.869622517650078,0,68696.22517650078,13.713416121355982
2310.0,16.180186836804634,26.011936601891293,161801.86836804633,50.0,0.5,26.048098375818064,7.5469518229715336,26.048098375818064,13.724638759686357,6.883347156409765,0,68833.47156409765,13.724638759686357
2320.0,16.204157309650157,26.02952715447635,162041.57309650155,50.0,0.5,26.06563804311221,7.559281602993601,26.06563804311221,13.735858021044347,6.897083014430811,0,68970.8301443081,13.735858021044347
2330.0,16.228110239844547,26.04706980561166,162281.10239844545,50.0,0.5,26.08313001577959,7.571617659136194,26.08313001577959,13.74707387318625,6.910830088303996,0,69108.30088303996,13.74707387318625
2340.0,16.252045675053743,26.064564790803463,162520.4567505374,50.0,0.5,26.100574527952624,7.583959947379933,26.100574527952624,13.7582862842145,6.924588374588211,0,69245.8837458821,13.7582862842145
2350.0,16.27596366270983,26.08201234390937,162759.6366270983,50.0,0.5,26.11797181212757,7.596308423969486,26.11797181212757,13.769495222574367,6.938357869810785,0,69383.57869810786,13.769495222574367
2360.0,16.299864250012675,26.099412697153596,162998.64250012676,50.0,0.5,26.135322099179675,7.608663045411615,26.135322099179675,13.780700657050684,6.952138570467836,0,69521.38570467837,13.780700657050684
2370.0,16.323747483931534,26.11676608114204,163237.47483931534,50.0,0.5,26.152625618378043,7.621023768473228,26.152625618378043,13.791902556764617,6.965930473024602,0,69659.30473024602,13.791902556764617
2380.0,16.347613411206655,26.13407272487715,163476.13411206656,50.0,0.5,26.16988259740038,7.633390550179458,26.16988259740038,13.803100891170459,6.979733573915771,0,69797.33573915772,13.803100891170459
2390.0,16.371462078350884,26.151332855772658,163714.62078350884,50.0,0.5,26.18709326234765,7.645763347811753,26.18709326234765,13.814295630052458,6.993547869545823,0,69935.47869545824,13.814295630052458
2400.0,16.395293531651216,26.168546699668116,163952.93531651216,50.0,0.5,26.204257837758373,7.65814211890599,26.204257837758373,13.825486743521685,7.007373356289346,0,70073.73356289345,13.825486743521685
2410.0,16.419107817170374,26.18571448084328,164191.07817170373,50.0,0.5,26.221376546622967,7.6705268212506,26.221376546622967,13.836674202012915,7.021210030491357,0,70212.10030491358,13.836674202012915
2420.0,16.44290498074834,26.202836422032327,164429.04980748342,50.0,0.5,26.23844961039777,7.6829174128847155,26.23844961039777,13.847857976281565,7.035057888467639,0,70350.57888467639,13.847857976281565
2430.0,16.466685068003905,26.219912744437906,164666.85068003903,50.0,0.5,26.255477249018995,7.695313852096334,26.255477249018995,13.859038037400644,7.04891692650504,0,70489.1692650504,13.859038037400644
2440.0,16.490448124336158,26.23694366774503,164904.48124336157,50.0,0.5,26.272459680916466,7.707716097420493,26.272459680916466,13.870214356757733,7.062787140861797,0,70627.87140861797,13.870214356757733
2450.0,16.51419419492602,26.25392941013481,165141.94194926022,50.0,0.5,26.289397123027257,7.720124107637468,26.289397123027257,13.881386906052013,7.07666852776785,0,70766.6852776785,13.881386906052013
2460.0,16.537923324737726,26.27087018829802,165379.23324737724,50.0,0.5,26.306289790809124,7.732537841770986,26.306289790809124,13.892555657291307,7.090561083425141,0,70905.6108342514,13.892555657291307
2470.0,16.561635558520276,26.28776621744856,165616.35558520275,50.0,0.5,26.323137898253776,7.74495725908645,26.323137898253776,13.90372058278915,7.104464804007929,0,71044.6480400793,13.90372058278915
2480.0,16.585330940808937,26.304617711336665,165853.30940808938,50.0,0.5,26.339941657900095,7.757382319089189,26.339941657900095,13.914881655161903,7.118379685663092,0,71183.79685663091,13.914881655161903
2490.0,16.609009515926676,26.32142488226209,166090.09515926676,50.0,0.5,26.35670128084708,7.76981298152271,26.35670128084708,13.926038847325888,7.132305724510417,0,71323.05724510417,13.926038847325888
2500.0,16.632671327985587,26.33818794108705,166326.71327985587,50.0,0.5,26.373416976766713,7.782249206366982,26.373416976766713,13.937192132494543,7.146242916642911,0,71462.42916642911,13.937192132494543
2510.0,16.656316420888338,26.354907097249047,166563.1642088834,50.0,0.5,26.390088953916695,7.7946909538367235,26.390088953916695,13.948341484175621,7.160191258127087,0,71601.91258127087,13.948341484175621
2520.0,16.679944838329565,26.371582558773575,166799.44838329565,50.0,0.5,26.406717419152994,7.807138184379708,26.406717419152994,13.959486876168409,7.174150745003256,0,71741.50745003256,13.959486876168409
2530.0,16.70355662379728,26.388214532286657,167035.5662379728,50.0,0.5,26.42330257794228,7.819590858675089,26.42330257794228,13.970628282560977,7.188121373285817,0,71881.21373285817,13.970628282560977
2540.0,16.727151820574253,26.404803223027237,167271.51820574253,50.0,0.5,26.439844634374207,7.832048937631736,26.439844634374207,13.981765677727447,7.202103138963545,0,72021.03138963545,13.981765677727447
2550.0,16.750730471739395,26.421348834859447,167507.30471739394,50.0,0.5,26.456343791173584,7.8445123823865845,26.456343791173584,13.992899036325298,7.216096037999871,0,72160.96037999871,13.992899036325298
2560.0,16.77429262016911,26.437851570284764,167742.9262016911,50.0,0.5,26.472800249712396,7.856981154303004,26.472800249712396,14.004028333292698,7.230100066333163,0,72301.00066333164,14.004028333292698
2570.0,16.79783830853866,26.45431163045397,167978.38308538657,50.0,0.5,26.489214210021675,7.8694552149691805,26.489214210021675,14.015153543845857,7.24411521987701,0,72441.1521987701,14.015153543845857
2580.0,16.82136757932348,26.47072921517903,168213.67579323478,50.0,0.5,26.50558587080326,7.881934526196507,26.50558587080326,14.026274643476418,7.258141494520486,0,72581.41494520486,14.026274643476418
2590.0,16.844880474800533,26.487104522944836,168448.80474800532,50.0,0.5,26.521915429441442,7.894419050018,26.521915429441442,14.037391607948846,7.272178886128435,0,72721.78886128435,14.037391607948846
2600.0,16.868377037049612,26.50343775092079,168683.77037049612,50.0,0.5,26.538203082014444,7.906908748686716,26.538203082014444,14.04850441329788,7.2862273905417325,0,72862.27390541733,14.04850441329788
2610.0,16.891857307954638,26.5197290949723,168918.5730795464,50.0,0.5,26.554449023305803,7.919403584674195,26.554449023305803,14.059613035825983,7.300287003577559,0,73002.87003577559,14.059613035825983
2620.0,16.915321329204968,26.535978749672097,169153.21329204968,50.0,0.5,26.570653446815623,7.93190352066891,26.570653446815623,14.07071745210083,7.31435772102966,0,73143.5772102966,14.07071745210083
2630.0,16.938769142296657,26.552186908311523,169387.69142296657,50.0,0.5,26.58681654477169,7.944408519574729,26.58681654477169,14.081817638952819,7.328439538668613,0,73284.39538668613,14.081817638952819
2640.0,16.962200788533746,26.56835376291156,169622.00788533746,50.0,0.5,26.60293850814048,7.956918544509397,26.60293850814048,14.092913573472599,7.342532452242085,0,73425.32452242085,14.092913573472599
2650.0,16.985616309029513,26.584479504233876,169856.16309029513,50.0,0.5,26.61901952663807,7.969433558803026,26.61901952663807,14.104005233008634,7.356636457475094,0,73566.36457475094,14.104005233008634
2660.0,17.00901574470772,26.600564321791648,170090.15744707722,50.0,0.5,26.635059788740865,7.981953525996602,26.635059788740865,14.115092595164782,7.370751550070259,0,73707.51550070259,14.115092595164782
2670.0,17.03239913630386,26.616608403860337,170323.9913630386,50.0,0.5,26.651059481696286,7.9944784098405,26.651059481696286,14.126175637797903,7.384877725708057,0,73848.77725708057,14.126175637797903
2680.0,17.05576652436637,26.632611937488303,170557.6652436637,50.0,0.5,26.6670187915333,8.007008174293018,26.6670187915333,14.137254339015497,7.399014980047072,0,73990.14980047072,14.137254339015497
2690.0,17.079117949257864,26.648575108507334,170791.17949257864,50.0,0.5,26.682937903072837,8.019542783518917,26.682937903072837,14.148328677173339,7.413163308724245,0,74131.63308724246,14.148328677173339
2700.0,17.102453451156318,26.664498101543042,171024.5345115632,50.0,0.5,26.698816999938092,8.032082201887981,26.698816999938092,14.159398630873168,7.427322707355119,0,74273.22707355118,14.159398630873168
2710.0,17.125773070056294,26.680381100025148,171257.73070056294,50.0,0.5,26.714656264564763,8.044626393973585,26.714656264564763,14.170464178960389,7.441493171534079,0,74414.93171534079,14.170464178960389
2720.0,17.149076845770097,26.696224286197683,171490.76845770096,50.0,0.5,26.730455878211096,8.057175324551274,26.730455878211096,14.18152530052179,7.455674696834601,0,74556.74696834601,14.18152530052179
2730.0,17.17236481792897,26.712027841129046,171723.64817928968,50.0,0.5,26.74621602096793,8.06972895859736,26.74621602096793,14.192581974883282,7.469867278809485,0,74698.67278809485,14.192581974883282
2740.0,17.195637025984247,26.72779194472197,171956.37025984246,50.0,0.5,26.761936871768512,8.08228726128752,26.761936871768512,14.203634181607676,7.484070912991092,0,74840.70912991092,14.203634181607676
2750.0,17.21889350920852,26.743516775723407,172188.93509208522,50.0,0.5,26.77761860839832,8.094850197995425,26.77761860839832,14.214681900492463,7.498285594891584,0,74982.85594891584,14.214681900492463
2760.0,17.242134306696787,26.759202511734234,172421.34306696788,50.0,0.5,26.79326140750474,8.107417734291362,26.79326140750474,14.225725111567622,7.512511320003151,0,75125.11320003151,14.225725111567622
2770.0,17.26535945736757,26.774849329218974,172653.59457367568,50.0,0.5,26.80886544460658,8.119989835940874,26.80886544460658,14.236763795093463,7.526748083798245,0,75267.48083798245,14.236763795093463
2780.0,17.288568999964056,26.790457403515287,172885.68999964054,50.0,0.5,26.824430894103592,8.13256646890342,26.824430894103592,14.247797931558473,7.540995881729804,0,75409.95881729804,14.247797931558473
2790.0,17.31176297305521,26.806026908843442,173117.62973055211,50.0,0.5,26.839957929285816,8.145147599331029,26.839957929285816,14.25882750167718,7.55525470923148,0,75552.54709231481,14.25882750167718
2800.0,17.334941415036894,26.82155801831567,173349.41415036895,50.0,0.5,26.85544672234287,8.157733193566983,26.85544672234287,14.269852486388068,7.569524561717869,0,75695.24561717869,14.269852486388068
2810.0,17.35810436413295,26.83705090394544,173581.04364132948,50.0,0.5,26.870897444373103,8.170323218144505,26.870897444373103,14.280872866851473,7.583805434584721,0,75838.05434584721,14.280872866851473
2820.0,17.381251858396293,26.852505736656553,173812.51858396293,50.0,0.5,26.88631026539269,8.18291763978545,26.88631026539269,14.291888624447527,7.598097323209168,0,75980.97323209168,14.291888624447527
2830.0,17.40438393571,26.867922686292275,174043.8393571,50.0,0.5,26.9016853543446,8.19551642539902,26.9016853543446,14.302899740774116,7.612400222949942,0,76124.00222949943,14.302899740774116
2840.0,17.427500633788373,26.883301921624245,174275.00633788374,50.0,0.5,26.917022879107495,8.208119542080484,26.917022879107495,14.313906197644846,7.626714129147587,0,76267.14129147587,14.313906197644846
2850.0,17.45060199017801,26.898643610361383,174506.01990178012,50.0,0.5,26.932323006504546,8.220726957109902,26.932323006504546,14.324907977087047,7.641039037124674,0,76410.39037124674,14.324907977087047
2860.0,17.473688042258853,26.91394791915867,174736.88042258853,50.0,0.5,26.9475859023121,8.233338637950874,26.9475859023121,14.33590506133978,7.655374942186013,0,76553.74942186014,14.33590506133978
2870.0,17.496758827245227,26.92921501362582,174967.58827245227,50.0,0.5,26.962811731268324,8.245954552249291,26.962811731268324,14.346897432851879,7.669721839618864,0,76697.21839618865,14.346897432851879
2880.0,17.51981438218689,26.944445058335884,175198.1438218689,50.0,0.5,26.978000657081743,8.258574667832093,26.978000657081743,14.357885074279995,7.684079724693144,0,76840.79724693144,14.357885074279995
2890.0,17.542854743970057,26.95963821683378,175428.54743970057,50.0,0.5,26.993152842439645,8.271198952706046,26.993152842439645,14.368867968486674,7.698448592661631,0,76984.48592661631,14.368867968486674
2900.0,17.565879949318415,26.974794651644704,175658.79949318414,50.0,0.5,27.008268449016473,8.283827375056523,27.008268449016473,14.379846098538438,7.7128284387601695,0,77128.2843876017,14.379846098538438
2910.0,17.588890034794133,26.98991452428246,175888.90034794132,50.0,0.5,27.02334763748207,8.296459903246301,27.02334763748207,14.390819447703912,7.7272192582078745,0,77272.19258207874,14.390819447703912
2920.0,17.611885036798874,27.004997995257728,176118.85036798875,50.0,0.5,27.038390567509854,8.30909650581436,27.038390567509854,14.401787999451926,7.741621046207326,0,77416.21046207326,14.401787999451926
2930.0,17.63486499157479,27.020045224086225,176348.6499157479,50.0,0.5,27.05339739778497,8.321737151474695,27.05339739778497,14.412751737449687,7.7560337979447755,0,77560.33797944775,14.412751737449687
2940.0,17.65782993520549,27.035056369296804,176578.29935205492,50.0,0.5,27.068368286012234,8.334381809115147,27.068368286012234,14.423710645560918,7.770457508590336,0,77704.57508590336,14.423710645560918
2950.0,17.680779903617054,27.050031588439417,176807.79903617053,50.0,0.5,27.083303388924136,8.347030447796227,27.083303388924136,14.434664707844053,7.784892173298179,0,77848.92173298179,14.434664707844053
2960.0,17.70371493257896,27.064971038093105,177037.1493257896,50.0,0.5,27.098202862288655,8.359683036749965,27.098202862288655,14.445613908550431,7.7993377872067295,0,77993.3778720673,14.445613908550431
2970.0,17.726635057705085,27.079874873873766,177266.35057705085,50.0,0.5,27.11306686091704,8.37233954537876,27.11306686091704,14.45655823212251,7.813794345438852,0,78137.94345438853,14.45655823212251
2980.0,17.74954031445464,27.094743250441958,177495.40314454644,50.0,0.5,27.12789553867154,8.384999943254238,27.12789553867154,14.467497663192104,7.828261843102045,0,78282.61843102046,14.467497663192104
2990.0,17.772430738133135,27.10957632151059,177724.30738133134,50.0,0.5,27.142689048472995,8.397664200116132,27.142689048472995,14.478432186578626,7.842740275288623,0,78427.40275288624,14.478432186578626
3000.0,17.795306363893282,27.12437423985251,177953.0636389328,50.0,0.5,27.157447542308365,8.410332285871153,27.157447542308365,14.489361787287365,7.857229637075911,0,78572.29637075911,14.489361787287365
3010.0,17.818167226735973,27.139137157308017,178181.6722673597,50.0,0.5,27.17217117123825,8.423004170591883,27.17217117123825,14.500286450507755,7.871729923526418,0,78717.29923526419,14.500286450507755
3020.0,17.84101336151118,27.15386522479237,178410.1336151118,50.0,0.5,27.186860085404245,8.435679824515676,27.186860085404245,14.511206161611689,7.886241129688031,0,78862.41129688031,14.511206161611689
3030.0,17.863844802918877,27.16855859230311,178638.44802918876,50.0,0.5,27.201514434036266,8.44835921804356,27.201514434036266,14.522120906151825,7.900763250594183,0,79007.63250594183,14.522120906151825
3040.0,17.88666158550995,27.183217408927423,178866.6158550995,50.0,0.5,27.216134365459805,8.46104232173916,27.216134365459805,14.533030669859917,7.915296281264043,0,79152.96281264043,14.533030669859917
3050.0,17.9094637436871,27.197841822849316,179094.63743687098,50.0,0.5,27.230720027103107,8.47372910632762,27.230720027103107,14.543935438645175,7.929840216702688,0,79298.40216702688,14.543935438645175
3060.0,17.93225131170574,27.21243198135683,179322.51311705742,50.0,0.5,27.24527156550426,8.48641954269453,27.24527156550426,14.554835198592613,7.944395051901282,0,79443.95051901281,14.554835198592613
3070.0,17.955024323674895,27.226988030849096,179550.24323674894,50.0,0.5,27.259789126318257,8.499113601884888,27.259789126318257,14.56572993596144,7.958960781837243,0,79589.60781837243,14.56572993596144
3080.0,17.97778281355805,27.241510116843372,179777.8281355805,50.0,0.5,27.274272854323904,8.511811255102028,27.274272854323904,14.57661963718345,7.973537401474426,0,79735.37401474426,14.57661963718345
3090.0,18.000526815174066,27.255998383981986,180005.26815174066,50.0,0.5,27.288722893430787,8.524512473706597,27.288722893430787,14.587504288861432,7.9881249057632875,0,79881.24905763287,14.587504288861432
3100.0,18.023256362198026,27.27045297603923,180232.56362198025,50.0,0.5,27.303139386686055,8.537217229215516,27.303139386686055,14.598383877767597,8.002723289641054,0,80027.23289641054,14.598383877767597
3110.0,18.0459714881621,27.284874035928173,180459.71488162098,50.0,0.5,27.317522476281187,8.549925493300956,27.317522476281187,14.609258390842017,8.017332548031895,0,80173.32548031896,14.609258390842017
3120.0,18.06867222645639,27.2992617057074,180686.7222645639,50.0,0.5,27.331872303558686,8.562637237789323,27.331872303558686,14.62012781519108,8.031952675847087,0,80319.52675847088,14.62012781519108
3130.0,18.091358610329806,27.313616126587693,180913.58610329803,50.0,0.5,27.346189009018737,8.575352434660255,27.346189009018737,14.630992138085956,8.046583667985175,0,80465.83667985174,14.630992138085956
3140.0,18.114030672890863,27.32793743893868,181140.30672890865,50.0,0.5,27.3604727323257,8.588071056045619,27.3604727323257,14.641851346961092,8.061225519332137,0,80612.25519332135,14.641851346961092
3150.0,18.13668844710857,27.34222578229532,181366.88447108568,50.0,0.5,27.374723612314707,8.600793074228521,27.374723612314707,14.652705429412702,8.07587822476155,0,80758.78224761548,14.652705429412702
3160.0,18.1593319658132,27.35648129536447,181593.31965813204,50.0,0.5,27.38894178699801,8.613518461642322,27.38894178699801,14.663554373197279,8.090541779134746,0,80905.41779134746,14.663554373197279
3170.0,18.18196126169717,27.370704116031263,181819.61261697172,50.0,0.5,27.403127393571424,8.626247190869663,27.403127393571424,14.674398166230125,8.105216177300976,0,81052.16177300976,14.674398166230125
3180.0,18.20457636731581,27.384894381365484,182045.76367315807,50.0,0.5,27.417280568420594,8.6389792346415,27.417280568420594,14.685236796583894,8.11990141409756,0,81199.0141409756,14.685236796583894
3190.0,18.227177315088177,27.39905222762787,182271.77315088178,50.0,0.5,27.431401447127254,8.65171456583614,27.431401447127254,14.696070252487143,8.134597484350047,0,81345.97484350047,14.696070252487143
3200.0,18.249764137297902,27.413177790276336,182497.641372979,50.0,0.5,27.44549016447546,8.664453157478293,27.44549016447546,14.7068985223229,8.14930438287237,0,81493.0438287237,14.7068985223229
3210.0,18.27233686609393,27.427271203972204,182723.36866093928,50.0,0.5,27.459546854457653,8.677194982738124,27.459546854457653,14.717721594627251,8.164022104466998,0,81640.22104466998,14.717721594627251
3220.0,18.294895533491342,27.44133260258626,182948.95533491342,50.0,0.5,27.473571650280796,8.689940014930317,27.473571650280796,14.72853945808793,8.178750643925085,0,81787.50643925085,14.72853945808793
3230.0,18.317440171372137,27.455362119204864,183174.40171372137,50.0,0.5,27.48756468437235,8.702688227513146,27.48756468437235,14.739352101542929,8.193489996026628,0,81934.89996026628,14.739352101542929
3240.0,18.339970811485998,27.469359886135926,183399.70811486,50.0,0.5,27.50152608838625,8.715439594087554,27.50152608838625,14.750159513979117,8.208240155540608,0,82082.40155540608,14.750159513979117
3250.0,18.362487485451084,27.483326034914878,183624.87485451085,50.0,0.5,27.515455993208796,8.728194088396233,27.515455993208796,14.760961684530884,8.223001117225138,0,82230.01117225138,14.760961684530884
3260.0,18.384990224754773,27.497260696310548,183849.90224754775,50.0,0.5,27.5293545289645,8.740951684322718,27.5293545289645,14.77175860247878,8.237772875827616,0,82377.72875827616,14.77175860247878
3270.0,18.407479060754447,27.511164000330986,184074.79060754445,50.0,0.5,27.543221825021888,8.753712355890492,27.543221825021888,14.78255025724817,8.252555426084864,0,82525.55426084864,14.78255025724817
3280.0,18.429954024678217,27.525036076229277,184299.54024678216,50.0,0.5,27.557058009999192,8.766476077262084,27.557058009999192,14.793336638407926,8.267348762723273,0,82673.48762723272,14.793336638407926
3290.0,18.452415147625707,27.538877052509207,184524.15147625707,50.0,0.5,27.57086321177009,8.779242822738185,27.57086321177009,14.804117735669088,8.282152880458941,0,82821.52880458941,14.804117735669088
3300.0,18.47486246056878,27.552687056930996,184748.62460568777,50.0,0.5,27.584637557469286,8.792012566756771,27.584637557469286,14.814893538883586,8.296967773997824,0,82969.67773997824,14.814893538883586
3310.0,18.49729599435226,27.56646621651688,184972.9599435226,50.0,0.5,27.598381173498094,8.804785283892226,27.598381173498094,14.825664038042925,8.311793438035867,0,83117.93438035867,14.825664038042925
